gsurl,class
gs://tamucc_coastline/esi_images/IMG_5100_SecC_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2399_SecOP_Sum12_Pt3.jpg,6B
gs://tamucc_coastline/esi_images/IMG_4189_SABay_2013.JPG,2A
gs://tamucc_coastline/esi_images/IMG_2233_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4007_SecOPQ_Sum12_Pt3.jpg,8C
gs://tamucc_coastline/esi_images/IMG_8664_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_1729_SecBC_Spr12.jpg,6A
gs://tamucc_coastline/esi_images/IMG_2762_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4115_SABay_2013.JPG,2A
gs://tamucc_coastline/esi_images/IMG_0942_SecEFG_Sum12_Pt1.jpg,6A
gs://tamucc_coastline/esi_images/IMG_3513_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5634_SecC_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4894_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0435_SecBC_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_7155_SecEFG_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_6629_SecEFG_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_7540_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_6172_SecFG2_Spr12.jpg,8A
gs://tamucc_coastline/esi_images/IMG_3146_SecOPQ_Sum12_Pt3.jpg,8C
gs://tamucc_coastline/esi_images/IMG_5336_SecJMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_9810_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3300_SecABD_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_5207_SecJMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_9601_SecBC_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_1527_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3730_SecABD_Sum12_Pt1.jpg,8C
gs://tamucc_coastline/esi_images/IMG_7422_SecG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2621_SecHKL_Sum12_Pt2.jpg,6B
gs://tamucc_coastline/esi_images/IMG_7986_SecAB_Spr12.jpg,3A
gs://tamucc_coastline/esi_images/IMG_4786_SABay_2013.JPG,10C
gs://tamucc_coastline/esi_images/IMG_7950_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5762_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1879_SecABD_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_1407_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6199_SecEFG_Sum12_Pt1.jpg,6A
gs://tamucc_coastline/esi_images/IMG_4157_SecOPQ_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_1308_SecEFG_Sum12_Pt1.jpg,8C
gs://tamucc_coastline/esi_images/IMG_2868_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4192_SecOPQ_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_1726_SecOP_Sum12_Pt3.jpg,8C
gs://tamucc_coastline/esi_images/IMG_5669_SecOPQ_Sum12_Pt3.jpg,8C
gs://tamucc_coastline/esi_images/IMG_8709_SecG_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_8814_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_5649_SecC_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5576_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1124_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5225_SecJMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_5642_SecJMO_Sum12_Pt3.jpg,3A
gs://tamucc_coastline/esi_images/IMG_9149_SecQN_Sum12_Pt3.jpg,8C
gs://tamucc_coastline/esi_images/IMG_4065_SecABD_Sum12_Pt1.jpg,5
gs://tamucc_coastline/esi_images/IMG_3528_SecHKL_Sum12_Pt2.jpg,6A
gs://tamucc_coastline/esi_images/IMG_1176_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5943_SecOPQ_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_5993_SecJMO_Sum12_Pt3.jpg,6B
gs://tamucc_coastline/esi_images/IMG_9702_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0055_SecHKL_Sum12_Pt2.jpg,10B
gs://tamucc_coastline/esi_images/IMG_1873_SecEGH_Sum12_Pt2.jpg,1
gs://tamucc_coastline/esi_images/IMG_1012_SecEFG_Sum12_Pt1.jpg,1
gs://tamucc_coastline/esi_images/IMG_9636_SecBC_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_6943_SecEFG_Sum12_Pt1.jpg,3B
gs://tamucc_coastline/esi_images/IMG_5867_SecFG2_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_3816_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1955_SecEGH_Sum12_Pt2.jpg,8A
gs://tamucc_coastline/esi_images/IMG_4595_SecJMO_Sum12_Pt3.jpg,6A
gs://tamucc_coastline/esi_images/IMG_3691_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7717_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_1605_SecEGH_Sum12_Pt2.jpg,6B
gs://tamucc_coastline/esi_images/IMG_6725_SecFG2_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8455_SecAB_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9106_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_5442_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6584_SecMO_Sum12_Pt3.jpg,3A
gs://tamucc_coastline/esi_images/IMG_0237_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5896_SecFG2_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5239_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1266_SecABD_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9089_SecMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9784_SecBC_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_8251_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8137_SecG_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_5931_SecOPQ_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_6459_SecMO_Sum12_Pt3.jpg,3A
gs://tamucc_coastline/esi_images/IMG_8402_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7101_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0892_SecBC_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_3766_SABay_2013.JPG,10A
gs://tamucc_coastline/esi_images/IMG_6261_SecFG2_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_1143_SecBC_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_2025_SecOP_Sum12_Pt3.jpg,5
gs://tamucc_coastline/esi_images/IMG_6122_SecC_Sum12_Pt1.jpg,2A
gs://tamucc_coastline/esi_images/IMG_0576_SecBC_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5707_SecC_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4061_SecABD_Sum12_Pt1.jpg,5
gs://tamucc_coastline/esi_images/IMG_3918_SecDE_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_9524_SecBC_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_3955_SABay_2013.JPG,10A
gs://tamucc_coastline/esi_images/IMG_2447_SecHKL_Sum12_Pt2.jpg,6A
gs://tamucc_coastline/esi_images/IMG_6219_SecOPQ_Sum12_Pt3.jpg,10B
gs://tamucc_coastline/esi_images/IMG_3697_SecDE_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_7835_SecG_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_4068_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7540_SecI_Sum12_Pt2.jpg,3A
gs://tamucc_coastline/esi_images/IMG_3333_SecEGH_Sum12_Pt2.jpg,2A
gs://tamucc_coastline/esi_images/IMG_1183_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5841_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2543_SecOP_Sum12_Pt3.jpg,3A
gs://tamucc_coastline/esi_images/IMG_8367_SecAB_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9931_SecMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0725_SecEFG_Sum12_Pt1.jpg,5
gs://tamucc_coastline/esi_images/IMG_0832_SecBC_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_7291_SecI_Sum12_Pt2.jpg,10D
gs://tamucc_coastline/esi_images/IMG_4941_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8423_SecMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1438_SecABD_Sum12_Pt1.jpg,7
gs://tamucc_coastline/esi_images/IMG_5384_SecI_Sum12_Pt2.jpg,8C
gs://tamucc_coastline/esi_images/IMG_0089_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2198_SecABD_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_2060_SecABD_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_4330_SABay_2013.JPG,10A
gs://tamucc_coastline/esi_images/IMG_4411_SecC_Sum12_Pt1.jpg,2A
gs://tamucc_coastline/esi_images/IMG_6933_SecEFG_Sum12_Pt1.jpg,3B
gs://tamucc_coastline/esi_images/IMG_1075_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9356_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0526_SecOP_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_1532_SecEGH_Sum12_Pt2.jpg,1
gs://tamucc_coastline/esi_images/IMG_8909_SecAB_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_3566_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8924_SecQN_Sum12_Pt3.jpg,5
gs://tamucc_coastline/esi_images/IMG_3682_SecABD_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4146_SecOPQ_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_5845_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0411_SecEFG_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_0567_SecBC_Spr12.jpg,2A
gs://tamucc_coastline/esi_images/IMG_9003_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1758_SecABD_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4375_SABay_2013.JPG,10A
gs://tamucc_coastline/esi_images/IMG_1361_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7802_SecG_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_8705_SecQN_Sum12_Pt3.jpg,6A
gs://tamucc_coastline/esi_images/IMG_2019_SecDE_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7091_SecG_Spr12.jpg,8C
gs://tamucc_coastline/esi_images/IMG_6028_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1274_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7637_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_5433_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6770_SecEFG_Sum12_Pt1.jpg,5
gs://tamucc_coastline/esi_images/IMG_7433_SecG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3479_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2849_SecDE_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_5533_SecOPQ_Sum12_Pt3.jpg,6A
gs://tamucc_coastline/esi_images/IMG_8973_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_8200_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6288_SecFG2_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_9731_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7662_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4986_SABay_2013.JPG,10C
gs://tamucc_coastline/esi_images/IMG_4457_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2620_SecABD_Sum12_Pt1.jpg,3A
gs://tamucc_coastline/esi_images/IMG_8763_SecQN_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_6023_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7586_SecAB_Spr12.jpg,8C
gs://tamucc_coastline/esi_images/IMG_8320_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6306_SecQN_Sum12_Pt3.jpg,8C
gs://tamucc_coastline/esi_images/IMG_3639_SecABD_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8544_SecAB_Spr12.jpg,5
gs://tamucc_coastline/esi_images/IMG_8316_SecAB_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0358_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8247_SecG_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_8182_SecG_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_3740_SecDE_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_4522_SecFG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8347_SecG_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_0890_SecBC_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_2633_SecABD_Sum12_Pt1.jpg,3A
gs://tamucc_coastline/esi_images/IMG_1515_SecBC_Spr12.jpg,6A
gs://tamucc_coastline/esi_images/IMG_5385_SecFG_Spr12.jpg,1
gs://tamucc_coastline/esi_images/IMG_5203_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0386_SecBC_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_3443_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3880_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2394_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2752_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9277_SecBC_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_0483_SecHKL_Sum12_Pt2.jpg,8C
gs://tamucc_coastline/esi_images/IMG_2741_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4865_SABay_2013.JPG,10C
gs://tamucc_coastline/esi_images/IMG_7918_SecG_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_5068_SABay_2013.JPG,2A
gs://tamucc_coastline/esi_images/IMG_0563_SecOP_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_1709_SecBC_Spr12.jpg,3A
gs://tamucc_coastline/esi_images/IMG_4372_SABay_2013.JPG,10A
gs://tamucc_coastline/esi_images/IMG_1673_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9469_SecBC_Spr12.jpg,3A
gs://tamucc_coastline/esi_images/IMG_8588_SecAB_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_7036_SecEFG_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_6845_SecQN_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_8389_SecAB_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5713_SecFG2_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_9640_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_5436_SecFG_Spr12.jpg,8C
gs://tamucc_coastline/esi_images/IMG_1411_SecABD_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_6799_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9394_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7323_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1843_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3323_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3577_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9477_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4432_SecC_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8753_SecAB_Spr12.jpg,5
gs://tamucc_coastline/esi_images/IMG_1222_SecABD_Sum12_Pt1.jpg,5
gs://tamucc_coastline/esi_images/IMG_6179_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1127_SecEFG_Sum12_Pt1.jpg,8C
gs://tamucc_coastline/esi_images/IMG_5542_SecC_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_5876_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4914_SecFG_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_2830_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6621_SecMO_Sum12_Pt3.jpg,3A
gs://tamucc_coastline/esi_images/IMG_8412_SecI_Sum12_Pt2.jpg,8A
gs://tamucc_coastline/esi_images/IMG_2212_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2184_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0386_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4868_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3349_SecDE_Spr12.jpg,5
gs://tamucc_coastline/esi_images/IMG_3709_SecABD_Sum12_Pt1.jpg,8B
gs://tamucc_coastline/esi_images/IMG_8562_SecMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5653_SecC_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3611_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0506_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_0182_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_6941_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4512_SABay_2013.JPG,10D
gs://tamucc_coastline/esi_images/IMG_3521_SecDE_Spr12.jpg,5
gs://tamucc_coastline/esi_images/IMG_6576_SecFG2_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_8662_SecMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_3749_SecABD_Sum12_Pt1.jpg,8B
gs://tamucc_coastline/esi_images/IMG_5429_SABay_2013.JPG,10D
gs://tamucc_coastline/esi_images/IMG_9859_SecMO_Sum12_Pt3.jpg,6B
gs://tamucc_coastline/esi_images/IMG_3086_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5385_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9805_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3509_SecDE_Spr12.jpg,5
gs://tamucc_coastline/esi_images/IMG_8147_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1249_SecABD_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9042_SecMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0574_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_5730_SecFG2_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_0361_SecBC_Spr12.jpg,2A
gs://tamucc_coastline/esi_images/IMG_9018_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_9070_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_2152_SecDE_Spr12.jpg,8C
gs://tamucc_coastline/esi_images/IMG_9522_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0089_SecHKL_Sum12_Pt2.jpg,8C
gs://tamucc_coastline/esi_images/IMG_7785_SecEFG_Sum12_Pt1.jpg,9
gs://tamucc_coastline/esi_images/IMG_0233_SecBC_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5882_SecFG2_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_7522_SecG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7451_SecI_Sum12_Pt2.jpg,3A
gs://tamucc_coastline/esi_images/IMG_1220_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6220_SecEFG_Sum12_Pt1.jpg,5
gs://tamucc_coastline/esi_images/IMG_4493_SABay_2013.JPG,10C
gs://tamucc_coastline/esi_images/IMG_3652_SecEGH_Sum12_Pt2.jpg,6B
gs://tamucc_coastline/esi_images/IMG_5648_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0175_SecBC_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_0942_SecBC_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_0376_SecBC_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_5435_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6773_SecEFG_Sum12_Pt1.jpg,5
gs://tamucc_coastline/esi_images/IMG_8897_SecAB_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_1222_SecHKL_Sum12_Pt2.jpg,8C
gs://tamucc_coastline/esi_images/IMG_4806_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9870_SecABD_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1046_SecHKL_Sum12_Pt2.jpg,8C
gs://tamucc_coastline/esi_images/IMG_6206_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6102_SecC_Sum12_Pt1.jpg,2A
gs://tamucc_coastline/esi_images/IMG_2050_SecDE_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_3751_SABay_2013.JPG,10A
gs://tamucc_coastline/esi_images/IMG_6725_SecQN_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_7958_SecMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8481_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3832_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9984_SecBC_Spr12.jpg,5
gs://tamucc_coastline/esi_images/IMG_4537_SecOPQ_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_7544_SecI_Sum12_Pt2.jpg,3A
gs://tamucc_coastline/esi_images/IMG_8151_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_4284_SecC_Sum12_Pt1.jpg,2A
gs://tamucc_coastline/esi_images/IMG_5293_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8095_SecAB_Spr12.jpg,3A
gs://tamucc_coastline/esi_images/IMG_9395_SecEFG_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_9689_SecMO_Sum12_Pt3.jpg,3B
gs://tamucc_coastline/esi_images/IMG_1865_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3850_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1514_SecOP_Sum12_Pt3.jpg,8C
gs://tamucc_coastline/esi_images/IMG_9241_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_7923_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5690_SecJMO_Sum12_Pt3.jpg,3A
gs://tamucc_coastline/esi_images/IMG_1129_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5349_SecJMO_Sum12_Pt3.jpg,6A
gs://tamucc_coastline/esi_images/IMG_1678_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1735_SecABD_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4764_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6284_SecFG2_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_7878_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5128_SecJMO_Sum12_Pt3.jpg,6B
gs://tamucc_coastline/esi_images/IMG_6398_SecFG2_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_4765_SecFG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0723_SecEFG_Sum12_Pt1.jpg,5
gs://tamucc_coastline/esi_images/IMG_0518_SecABD_Sum12_Pt1.jpg,9
gs://tamucc_coastline/esi_images/IMG_4704_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0470_SecBC_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_7249_SecEFG_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_2878_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1786_SecOP_Sum12_Pt3.jpg,10A
